Account_ID,Account_Open_Date,Account_Age_Days,Region,Avg_Monthly_Balance_THB,Is_Mule,Total_Inflow_THB,Total_Outflow_THB,Inbound_Count,Outbound_Count,Outflow_Ratio_24h,Counterparty_Diversity,Off_Peak_Frequency,Round_Amount_Ratio
ACC01433,2018-01-26,3013,Northeast,199949.56,0,102320.84,3443.42,4,7,0.0108,1.0,0.0,0.25
ACC01434,2022-07-30,1367,Bangkok,2314.78,0,20212.15,8274.84,7,8,0.1819,1.0,0.0,0.1429
ACC01435,2025-10-18,191,Bangkok,49388.03,0,1450.74,17572.87,2,6,0.4088,1.0,0.0,0.0
ACC01436,2023-05-26,1067,West,59420.42,0,34391.58,3600.5,7,6,0.0,1.0,0.0,0.1429
ACC01437,2018-09-10,2786,West,12317.17,0,2277.53,4233.75,3,3,0.0,1.0,0.0,0.0
ACC01438,2023-06-21,1041,Northeast,5994.27,0,8923.25,11336.89,8,4,1.0,1.0,0.0,0.0
ACC01439,2022-07-29,1368,Central,1074.3,0,3607.36,3690.97,5,6,0.2319,1.0,0.0909,0.0
ACC01440,2021-02-12,1900,Bangkok,11024.49,0,4439.5,1885.87,7,3,0.1709,1.0,0.0,0.0
ACC01441,2022-11-27,1247,West,16639.86,0,7534.96,33514.67,8,6,0.0,1.0,0.0714,0.0
ACC01442,2018-05-26,2893,Bangkok,12469.3,0,4863.31,1799.97,5,6,0.0,1.0,0.0909,0.0
ACC01443,2018-07-22,2836,North,8737.45,0,51417.61,28009.67,6,6,0.0,1.0,0.0,0.1667
ACC01444,2022-01-29,1549,South,24217.02,0,3847.8,14391.18,3,6,0.0,1.0,0.0,0.0
ACC01445,2017-04-11,3303,Bangkok,8350.54,0,9860.54,2134.21,8,5,0.0849,1.0,0.0769,0.0
ACC01446,2018-08-18,2809,South,4488.47,0,30534.33,6512.35,8,7,0.1633,1.0,0.0,0.125
ACC01447,2020-03-25,2224,Central,5867.97,0,2354.78,4946.49,5,4,0.0,1.0,0.0,0.0
ACC01448,2025-03-25,398,Central,6851.77,0,55616.39,18205.03,5,11,0.0263,1.0,0.0,0.4
ACC01449,2018-12-16,2689,Bangkok,7028.86,0,1708.78,3651.15,4,5,0.0,1.0,0.0,0.0
ACC01450,2023-07-05,1027,Northeast,31492.52,0,2030.69,2940.85,5,4,0.9108,1.0,0.0,0.0
ACC01451,2023-08-20,981,Northeast,85034.69,0,10884.52,6201.54,12,6,0.0993,1.0,0.0,0.0
ACC01452,2023-09-12,958,North,97086.43,0,30860.62,6314.76,5,7,0.0,1.0,0.0,0.4
ACC01453,2026-03-07,51,Bangkok,56781.22,0,3334.09,25224.19,4,10,0.362,1.0,0.0,0.0
ACC01454,2018-05-30,2889,South,6015.79,0,10288.12,827.62,8,4,0.0189,1.0,0.0,0.0
ACC01455,2021-04-23,1830,East,10971.61,0,13358.93,7235.9,3,5,0.0,1.0,0.0,0.3333
ACC01456,2024-09-17,587,Central,24875.24,0,35064.13,60905.53,7,5,0.8631,1.0,0.0,0.1429
ACC01457,2022-10-09,1296,Bangkok,6387.57,0,43527.14,27421.43,7,4,0.0,1.0,0.0,0.0
ACC01458,2021-01-30,1913,East,10988.93,0,9400.24,32959.14,7,6,1.0,1.0,0.2308,0.0
ACC01459,2021-08-28,1703,Northeast,7251.89,0,21350.66,8600.88,7,5,0.0628,1.0,0.0833,0.1429
ACC01460,2016-06-17,3601,Central,36015.88,0,23289.47,8742.46,8,10,0.1265,1.0,0.0,0.125
ACC01461,2022-07-13,1384,East,114788.68,0,15205.39,5190.84,8,7,0.0901,1.0,0.0,0.125
ACC01462,2022-02-27,1520,Bangkok,21068.95,0,5872.78,2038.37,6,4,0.0307,1.0,0.0,0.0
ACC01463,2024-08-31,604,North,5802.53,0,1581.46,10369.84,3,13,0.0,1.0,0.0,0.0
ACC01464,2021-04-24,1829,Central,17640.47,0,13631.79,41039.52,13,11,0.3515,1.0,0.0,0.0
ACC01465,2019-07-02,2491,South,28652.05,0,27462.43,6181.45,8,6,0.1142,1.0,0.0714,0.125
ACC01466,2021-03-31,1853,Bangkok,31145.73,0,6379.08,13324.98,7,7,0.027,1.0,0.0,0.0
ACC01467,2021-11-27,1612,Central,14091.85,0,6438.03,24059.06,7,6,0.1302,1.0,0.0,0.0
ACC01468,2025-03-16,407,Bangkok,69887.3,0,33572.44,7240.28,8,4,0.1099,1.0,0.0,0.125
ACC01469,2019-03-27,2588,South,116834.42,0,8567.65,6297.09,7,4,0.7006,1.0,0.0,0.1429
ACC01470,2025-09-23,216,Bangkok,18967.14,0,7407.37,1831.11,7,4,0.0138,1.0,0.1818,0.0
ACC01471,2018-03-14,2966,Northeast,43925.31,0,1603.14,36060.9,3,3,0.0,1.0,0.1667,0.0
ACC01472,2022-01-11,1567,Bangkok,68743.37,0,18232.52,1975.52,10,6,0.0408,1.0,0.0,0.1
ACC01473,2018-04-21,2928,Northeast,38194.71,0,4682.57,5862.34,5,7,0.7055,1.0,0.0,0.0
ACC01474,2022-03-08,1511,Bangkok,15743.02,0,12639.11,6016.87,6,5,0.0311,1.0,0.0,0.0
ACC01475,2023-12-12,867,East,63682.92,0,2724.4,3723.11,4,7,0.0,1.0,0.0909,0.0
ACC01476,2024-04-04,753,Bangkok,3124.25,0,5935.4,8446.35,8,6,0.0996,1.0,0.0714,0.0
ACC01477,2018-03-26,2954,Central,50427.11,0,1032.91,5116.25,3,5,0.0,1.0,0.0,0.0
ACC01478,2018-12-23,2682,Central,10859.14,0,4217.11,5348.23,5,3,0.0,1.0,0.0,0.0
ACC01479,2022-11-03,1271,Bangkok,16535.77,0,12686.88,8220.99,8,7,0.926,1.0,0.0,0.0
ACC01480,2025-08-15,255,Bangkok,104863.44,0,9390.2,2254.44,11,4,0.0559,1.0,0.0,0.0
ACC01481,2020-01-14,2295,Bangkok,10945.56,0,6695.7,10035.29,6,10,0.5313,1.0,0.0,0.0
ACC01482,2024-07-22,644,Bangkok,24719.43,0,2603.71,6197.21,4,7,1.0,1.0,0.0909,0.0
ACC01483,2019-11-04,2366,Bangkok,52309.21,0,5111.85,12795.38,5,13,0.2084,1.0,0.0556,0.0
ACC01484,2023-07-18,1014,Central,525594.82,0,4593.39,19359.56,4,6,0.0,1.0,0.0,0.0
ACC01485,2018-11-26,2709,Central,4475.1,0,1034.26,4699.71,2,7,0.0,1.0,0.0,0.0
ACC01486,2026-01-06,111,Bangkok,531.8,1,99500.0,99500.0,4,9,1.0,0.25,0.1538,0.75
ACC01487,2019-09-19,2412,Bangkok,12206.42,0,96819.38,1915.59,7,4,0.0012,1.0,0.0909,0.0
ACC01488,2023-08-16,985,Northeast,8743.21,0,2684.67,7955.71,5,6,0.0,1.0,0.0909,0.0
ACC01489,2016-09-06,3520,Bangkok,20489.2,0,44935.02,49581.2,7,7,0.3453,1.0,0.0,0.2857
ACC01490,2026-01-15,102,Bangkok,13082.98,0,2799.42,5969.4,6,4,1.0,1.0,0.1,0.0
ACC01491,2016-10-16,3480,East,53682.26,0,31036.52,32924.0,7,7,0.0197,1.0,0.0,0.1429
ACC01492,2016-08-05,3552,Bangkok,13227.03,0,10097.64,25620.81,8,5,1.0,1.0,0.0,0.125
ACC01493,2026-03-16,42,Bangkok,4742.84,1,30000.0,30000.0,1,1,0.0,1.0,0.5,1.0
ACC01494,2022-02-26,1521,Northeast,29354.38,0,9881.08,2361.63,11,4,0.0775,0.9091,0.0,0.0
ACC01495,2018-08-23,2804,Bangkok,5158.65,0,45213.9,19667.51,9,6,0.052,1.0,0.0,0.2222
ACC01496,2017-01-23,3381,Bangkok,27965.8,0,9423.82,24262.77,7,6,1.0,1.0,0.0,0.0
ACC01497,2019-02-06,2637,Bangkok,9587.12,0,2295.35,5161.89,3,6,0.0,1.0,0.0,0.0
ACC01498,2021-04-13,1840,Bangkok,6617.97,0,31468.38,5011.49,8,5,0.0045,1.0,0.0769,0.125
ACC01499,2023-12-03,876,Central,28254.39,0,1518.76,27834.59,5,4,0.0,1.0,0.0,0.0
ACC01500,2021-03-12,1872,South,108267.71,0,30662.91,2381.86,3,3,0.0,1.0,0.0,0.3333
ACC01501,2019-04-13,2571,North,368227.78,0,7320.58,2415.97,5,4,0.0,1.0,0.1111,0.0
ACC01502,2023-08-20,981,East,19190.82,0,2593.12,71923.51,2,12,0.0,1.0,0.0,0.0
ACC01503,2019-11-30,2340,Bangkok,13824.36,0,8909.51,5539.52,6,7,0.0,1.0,0.0,0.0
ACC01504,2018-12-07,2698,East,15864.56,0,13232.74,19357.59,7,4,0.2172,1.0,0.0909,0.0
ACC01505,2025-05-26,336,Northeast,11698.98,0,18708.97,5863.47,3,5,0.0,1.0,0.0,0.3333
ACC01506,2019-06-16,2507,Central,21275.05,0,14136.22,726.67,4,2,0.0,1.0,0.1667,0.0
ACC01507,2016-09-22,3504,Central,12446.5,0,25092.61,706.86,7,3,0.0,1.0,0.1,0.1429
ACC01508,2024-09-04,600,Bangkok,10130.55,0,30208.33,19576.71,5,9,0.0192,1.0,0.0714,0.2
ACC01509,2020-04-30,2188,East,130083.65,0,10200.0,26008.48,1,6,0.0,1.0,0.0,0.0
ACC01510,2023-08-31,970,Central,27373.75,0,7585.0,4504.59,8,3,0.0,1.0,0.2727,0.0
ACC01511,2020-03-21,2228,Northeast,9328.5,0,35495.98,7764.49,8,4,0.0,1.0,0.0,0.25
ACC01512,2019-09-04,2427,Bangkok,13976.47,0,11185.96,1053.93,9,1,0.0,1.0,0.0,0.0
ACC01513,2026-01-06,111,North,92975.82,0,821.17,6114.88,1,7,1.0,1.0,0.0,0.0
ACC01514,2020-09-23,2042,Northeast,49824.36,0,9386.49,7905.89,9,6,0.0989,1.0,0.0667,0.0
ACC01515,2024-09-18,586,North,36381.82,0,4309.83,101966.78,4,4,0.0,1.0,0.375,0.0
ACC01516,2017-10-11,3120,Central,12006.61,0,11659.49,92027.76,9,7,0.0,1.0,0.0,0.0
ACC01517,2026-03-18,40,Bangkok,929.35,1,239250.0,239200.0,5,8,0.9998,0.4,0.4615,0.8
ACC01518,2018-02-18,2990,West,39945.73,0,4600.68,2334.09,6,3,0.0576,1.0,0.0,0.0
ACC01519,2018-08-09,2818,Central,32627.27,0,4663.87,23387.29,8,5,0.2019,1.0,0.0,0.0
ACC01520,2020-03-28,2221,North,13803.13,0,64020.06,6479.41,7,7,0.0114,1.0,0.0,0.2857
ACC01521,2019-03-01,2614,Northeast,77196.25,0,29802.57,28103.9,9,6,0.0315,1.0,0.0,0.1111
ACC01522,2023-05-03,1090,Northeast,40452.77,0,3049.8,8253.61,2,7,0.1526,1.0,0.0,0.0
ACC01523,2025-12-06,142,North,20629.24,0,18670.3,2167.67,9,3,0.0311,1.0,0.0,0.1111
ACC01524,2021-04-18,1835,Bangkok,11854.86,0,11225.7,26495.93,10,9,0.2835,1.0,0.0526,0.0
ACC01525,2018-03-30,2950,Bangkok,8209.9,0,10567.97,24284.62,3,4,0.0,1.0,0.1429,0.3333
ACC01526,2022-05-27,1431,Bangkok,248075.78,0,2423.92,36773.02,4,7,0.0,1.0,0.0,0.0
ACC01527,2016-09-07,3519,Central,36530.54,0,2228.83,3833.77,3,4,0.0,1.0,0.0,0.0
ACC01528,2025-04-27,365,North,140557.2,0,3413.04,4497.09,5,8,0.3627,1.0,0.0769,0.0
ACC01529,2018-12-03,2702,Bangkok,19149.11,0,8634.44,2555.65,7,5,0.0274,1.0,0.0833,0.0
ACC01530,2020-03-18,2231,Central,8209.79,0,2110.95,14783.22,3,8,0.0,1.0,0.0909,0.0
ACC01531,2021-09-16,1684,East,157029.79,0,11330.14,37324.19,8,5,0.0,1.0,0.0769,0.125
ACC01532,2024-06-23,673,Bangkok,31490.06,0,15619.35,3720.89,4,6,0.0,1.0,0.0,0.25
ACC01533,2024-10-28,546,North,7398.34,0,3560.68,5830.69,5,6,0.0,1.0,0.0909,0.0
ACC01534,2021-11-06,1633,North,29443.84,0,3514.34,93681.72,5,13,0.0382,1.0,0.0,0.0
ACC01535,2021-05-25,1798,Northeast,15946.21,0,8733.29,5567.72,8,7,0.24,1.0,0.0,0.0
ACC01536,2025-04-03,389,Bangkok,54391.61,0,118.29,4757.62,1,4,0.0,1.0,0.0,0.0
ACC01537,2025-07-21,280,East,81374.07,0,13269.51,24738.5,8,10,1.0,1.0,0.0,0.125
ACC01538,2021-09-02,1698,Central,22165.5,0,4100.98,41830.78,4,8,0.5773,1.0,0.0,0.0
ACC01539,2022-10-26,1279,East,26368.31,0,1153.92,1595.06,2,4,0.0,1.0,0.0,0.0
ACC01540,2022-12-23,1221,North,91142.44,0,3153.66,241675.98,5,9,0.7767,1.0,0.2143,0.0
ACC01541,2021-10-11,1659,South,15721.37,0,3738.61,24467.9,6,9,0.0,1.0,0.0667,0.0
ACC01542,2017-05-29,3255,Northeast,54265.89,0,59177.44,3366.88,11,6,0.0,1.0,0.1176,0.2727
ACC01543,2023-11-30,879,Central,2834.1,0,21118.24,3038.37,2,5,0.0,1.0,0.0,0.5
ACC01544,2024-05-22,705,Northeast,42705.56,0,37069.98,6265.37,5,4,0.0736,1.0,0.1111,0.4
ACC01545,2018-10-25,2741,Bangkok,22293.0,0,15442.14,4418.04,4,7,0.0,1.0,0.0,0.25
ACC01546,2026-03-05,53,Northeast,3709.6,1,50000.0,50000.0,3,4,1.0,0.3333,0.1429,1.0
ACC01547,2017-11-29,3071,South,24887.4,0,6061.24,8876.62,5,7,0.3984,1.0,0.0,0.0
ACC01548,2018-08-12,2815,South,78441.58,0,30293.45,4986.95,8,5,0.0,1.0,0.0769,0.0
ACC01549,2019-03-04,2611,Northeast,175583.39,0,61533.15,4927.77,7,6,0.0212,1.0,0.0,0.2857
ACC01550,2020-07-19,2108,South,22237.98,0,4491.87,9136.21,5,6,0.6944,1.0,0.0,0.0
ACC01551,2024-06-21,675,Northeast,53953.19,0,3049.79,5768.08,4,4,0.5528,1.0,0.0,0.0
ACC01552,2024-01-17,831,Central,7730.91,0,5232.04,3221.35,7,5,0.0,1.0,0.0,0.0
ACC01553,2021-04-28,1825,Bangkok,3494.14,0,21588.11,6786.69,4,8,0.0,1.0,0.0,0.25
ACC01554,2016-07-05,3583,Bangkok,55346.94,0,47450.08,56859.97,6,7,0.3346,1.0,0.0769,0.3333
ACC01555,2021-06-20,1772,Bangkok,147385.12,0,4206.75,22904.18,6,7,0.0,1.0,0.0,0.0
ACC01556,2025-04-21,371,Central,2012.8,0,18679.19,7436.87,7,10,0.0732,1.0,0.0588,0.1429
ACC01557,2021-02-28,1884,North,6213.23,0,25631.4,2395.34,7,5,0.0,1.0,0.0,0.1429
ACC01558,2018-08-25,2802,Bangkok,53322.27,0,37444.53,24048.39,5,13,0.3061,1.0,0.0556,0.2
ACC01559,2023-05-13,1080,Bangkok,23658.16,0,8593.47,100564.08,5,6,0.0,1.0,0.1818,0.0
ACC01560,2018-05-05,2914,Bangkok,36871.61,0,5681.93,3430.47,5,5,0.0864,1.0,0.0,0.0
ACC01561,2021-12-02,1607,Northeast,6849.04,0,7325.56,35562.88,8,6,0.1591,1.0,0.0,0.0
ACC01562,2019-03-02,2613,Central,75272.87,0,23158.05,13495.57,4,11,0.0,1.0,0.0,0.25
ACC01563,2022-09-30,1305,Bangkok,8243.7,0,25000.0,23738.11,1,6,0.0296,1.0,0.0,1.0
ACC01564,2020-10-08,2027,Bangkok,32312.19,0,80813.52,23870.04,4,8,0.008,1.0,0.0,0.25
ACC01565,2018-10-28,2738,Northeast,117782.77,0,22959.44,11863.8,5,11,0.1169,1.0,0.0625,0.2
ACC01566,2020-08-26,2070,Bangkok,145015.16,0,34388.03,6634.99,9,6,0.0707,1.0,0.0667,0.1111
ACC01567,2020-12-13,1961,Bangkok,41675.97,0,82981.12,3327.25,8,2,0.0237,1.0,0.0,0.0
ACC01568,2026-04-19,8,Bangkok,3579.05,1,203800.0,90100.0,5,6,0.4745,0.8,0.3636,0.8
ACC01569,2018-08-11,2816,Central,21480.87,0,4593.25,5809.92,5,6,0.0246,1.0,0.0,0.0
ACC01570,2019-07-12,2481,Northeast,109402.29,0,3508.83,34122.0,6,7,0.0,1.0,0.1538,0.0
ACC01571,2016-11-29,3436,West,27718.27,0,5312.61,1969.26,7,3,0.0,1.0,0.0,0.0
ACC01572,2019-04-29,2555,East,15042.93,0,5455.52,185238.67,7,7,1.0,1.0,0.2143,0.0
ACC01573,2017-01-03,3401,North,1212.28,0,2646.03,5237.67,6,5,0.4223,1.0,0.0,0.0
ACC01574,2017-04-09,3305,Central,7145.14,0,48020.21,5309.68,9,7,0.002,1.0,0.0,0.3333
ACC01575,2021-12-07,1602,Northeast,14360.46,0,39808.78,702.3,8,3,0.0075,1.0,0.0,0.25
ACC01576,2019-07-21,2472,Bangkok,12113.53,0,12038.61,9528.38,4,8,0.0,1.0,0.0833,0.0
ACC01577,2016-08-02,3555,East,78908.94,0,2185.67,17265.92,3,6,0.0,1.0,0.1111,0.0
ACC01578,2025-09-12,227,South,95002.69,0,38865.16,3171.3,12,6,0.0698,1.0,0.0556,0.0833
ACC01579,2018-07-28,2830,Northeast,11213.39,0,5276.92,7456.25,7,7,0.4638,1.0,0.0,0.0
ACC01580,2021-09-22,1678,Bangkok,26114.17,0,27764.97,2110.44,5,6,0.0043,1.0,0.0,0.0
ACC01581,2024-06-28,668,Central,21115.52,0,12209.03,43664.14,8,4,0.0,1.0,0.0,0.125
ACC01582,2018-04-10,2939,Bangkok,13308.0,0,2089.3,3311.88,4,4,0.0,1.0,0.0,0.0
ACC01583,2024-09-17,587,Northeast,62805.84,0,60629.35,3556.13,7,3,0.0155,1.0,0.0,0.1429
ACC01584,2020-10-23,2012,North,17921.64,0,6501.93,37856.2,7,7,0.2487,1.0,0.0714,0.0
ACC01585,2023-10-06,934,Bangkok,2686.08,0,477.63,5872.03,2,10,1.0,1.0,0.0,0.0
ACC01586,2023-06-02,1060,Bangkok,41972.87,0,10160.93,3537.87,9,4,0.0304,1.0,0.0,0.0
ACC01587,2020-06-18,2139,North,4401.02,0,9013.26,2286.9,8,3,0.034,1.0,0.0,0.0
ACC01588,2018-11-02,2733,South,22430.39,0,2612.29,2152.2,3,6,0.0,1.0,0.0,0.0
ACC01589,2024-02-25,792,South,15342.53,0,32413.27,32138.77,6,6,0.0399,1.0,0.0833,0.1667
ACC01590,2024-05-29,698,Northeast,27233.01,0,9353.48,33058.71,8,5,0.0377,1.0,0.0,0.125
ACC01591,2020-09-21,2044,Central,29564.61,0,77444.6,26190.22,5,3,0.0,1.0,0.0,0.2
ACC01592,2025-01-25,457,North,61710.9,0,6322.77,30692.19,7,7,0.2835,1.0,0.0,0.0
ACC01593,2018-01-30,3009,Northeast,3104.03,0,9238.41,106724.25,3,9,1.0,1.0,0.1667,0.3333
ACC01594,2025-06-09,322,North,2317.26,1,189500.0,189500.0,5,10,1.0,0.2,0.2667,0.8
ACC01595,2023-11-27,882,Bangkok,6074.4,0,1386.9,14536.42,5,7,1.0,1.0,0.0833,0.0
ACC01596,2017-11-30,3070,Central,5593.99,0,15753.44,2875.11,7,5,0.0,1.0,0.0,0.1429
ACC01597,2017-08-17,3175,Bangkok,191111.71,0,12471.75,124941.42,5,9,0.069,1.0,0.1429,0.0
ACC01598,2023-11-06,903,Northeast,7937.67,0,22896.8,8716.25,8,7,0.0768,1.0,0.0,0.125
ACC01599,2021-08-14,1717,Bangkok,15020.79,0,1816.61,21885.22,2,9,0.0,1.0,0.0,0.0
ACC01600,2022-07-18,1379,South,61443.94,0,39008.73,10275.22,9,10,0.0879,1.0,0.0,0.2222
ACC01601,2024-12-01,512,Bangkok,12612.7,0,1510.48,10690.33,3,9,0.0,1.0,0.0,0.0
ACC01602,2019-01-28,2646,Northeast,30259.72,0,56698.28,1693.96,6,4,0.0,1.0,0.0,0.1667
ACC01603,2024-08-03,632,Northeast,24613.46,0,6195.43,4312.27,3,2,0.0,1.0,0.0,0.0
ACC01604,2019-09-14,2417,South,6566.49,0,5888.55,6136.41,7,5,0.6505,1.0,0.0,0.0
ACC01605,2018-07-22,2836,Bangkok,7148.16,0,5500.44,14536.72,9,7,0.5547,1.0,0.1875,0.0
ACC01606,2023-10-18,922,South,54619.51,0,86093.4,7041.84,9,8,0.0264,1.0,0.0588,0.1111
ACC01607,2022-07-24,1373,South,36223.02,0,14197.77,62436.58,5,9,0.735,1.0,0.0714,0.0
ACC01608,2019-11-19,2351,Central,26002.77,0,5179.56,17829.45,5,7,1.0,1.0,0.0,0.0
ACC01609,2016-11-02,3463,South,4289.62,0,11915.38,1903.42,13,3,0.0,1.0,0.125,0.0
ACC01610,2018-04-06,2943,Bangkok,1057.49,0,462.67,7352.49,1,5,0.0,1.0,0.0,0.0
ACC01611,2016-11-05,3460,Bangkok,49350.77,0,18285.91,5893.04,6,7,0.0307,1.0,0.1538,0.1667
ACC01612,2018-05-28,2891,East,23715.46,0,3680.16,2249.5,4,2,0.1705,1.0,0.0,0.0
ACC01613,2021-11-18,1621,North,42344.8,0,25011.62,7215.73,7,6,0.1245,1.0,0.0,0.1429
ACC01614,2025-07-04,297,South,66240.96,0,35770.45,113413.47,7,10,0.0596,1.0,0.1765,0.1429
ACC01615,2018-05-15,2904,North,123428.85,0,2771.64,5962.48,3,6,0.0,1.0,0.0,0.0
ACC01616,2018-01-30,3009,Central,10619.66,0,7151.7,2471.86,7,4,0.0,1.0,0.0,0.0
ACC01617,2023-05-27,1066,Northeast,63738.93,0,2595.99,102459.75,3,5,0.3613,1.0,0.0,0.0
ACC01618,2018-02-22,2986,North,42669.72,0,6710.72,3469.63,3,5,0.0,1.0,0.0,0.3333
ACC01619,2022-12-30,1214,North,10761.42,0,11597.56,9157.81,8,9,0.1289,1.0,0.0,0.0
ACC01620,2024-06-07,689,Bangkok,5846.37,0,32095.75,3392.08,9,4,0.0651,1.0,0.0,0.1111
ACC01621,2017-06-28,3225,Bangkok,49934.7,0,22269.16,7563.22,6,7,0.0,1.0,0.0,0.3333
ACC01622,2019-10-03,2398,South,55100.57,0,4779.62,9850.62,6,8,0.0,1.0,0.0714,0.0
ACC01623,2020-07-03,2124,Bangkok,34639.87,0,4709.71,40080.45,7,14,0.9416,1.0,0.0,0.0
ACC01624,2019-02-26,2617,Bangkok,20178.23,0,4018.32,33441.4,6,7,0.0,1.0,0.0,0.0
ACC01625,2023-10-28,912,West,9432.27,0,2455.0,7631.28,3,9,0.0764,1.0,0.0,0.0
ACC01626,2017-03-16,3329,Bangkok,240266.29,0,9628.01,3075.48,12,4,0.2631,1.0,0.0625,0.0
ACC01627,2024-07-02,664,Bangkok,4530.94,1,40066.0,38700.0,5,6,0.9659,0.6,0.4545,0.4
ACC01628,2017-06-08,3245,Bangkok,184210.59,0,27769.67,45282.23,5,12,0.7202,1.0,0.0,0.2
ACC01629,2023-02-20,1162,Northeast,56113.33,0,12072.26,6895.22,8,7,0.0321,1.0,0.0,0.125
ACC01630,2025-09-22,217,Northeast,174580.42,0,17080.95,6920.53,4,6,0.0102,1.0,0.0,0.25
ACC01631,2016-08-10,3547,East,8149.4,0,1415.02,5457.13,5,8,0.6663,1.0,0.0769,0.0
ACC01632,2024-09-02,602,East,22975.36,0,3771.11,63152.44,4,10,0.3623,1.0,0.2143,0.0
ACC01633,2025-06-21,310,South,13537.92,0,3732.65,8454.59,6,5,1.0,1.0,0.1818,0.0
ACC01634,2019-06-24,2499,North,31403.06,0,3882.65,6312.04,4,7,0.2075,1.0,0.0,0.0
ACC01635,2024-06-23,673,Central,182412.65,0,43456.33,1357.92,6,2,0.0016,1.0,0.125,0.1667
ACC01636,2024-03-08,780,Bangkok,35792.71,0,27355.25,3020.05,6,6,0.0,1.0,0.0,0.1667
ACC01637,2026-03-15,43,Central,7966.27,0,11659.16,4825.86,6,6,0.0,1.0,0.0833,0.0
ACC01638,2022-06-30,1397,West,71361.34,0,5480.27,29081.97,10,6,0.0723,1.0,0.0,0.0
ACC01639,2024-10-24,550,Bangkok,11122.66,0,40029.34,1528.57,8,4,0.0,1.0,0.0833,0.125
ACC01640,2018-04-28,2921,Central,193139.43,0,9761.77,40162.23,7,8,0.102,0.8571,0.0,0.1429
ACC01641,2025-06-20,311,East,53059.44,0,31340.12,5708.15,7,6,0.0,1.0,0.0,0.2857
ACC01642,2026-03-08,50,North,5561.65,0,59649.74,45480.68,6,5,0.0,1.0,0.0,0.3333
ACC01643,2019-04-16,2568,Central,15819.97,0,13009.26,4211.79,6,4,0.0,1.0,0.0,0.0
ACC01644,2019-03-01,2614,Northeast,5229.44,0,32909.85,28825.01,6,8,0.0115,1.0,0.0,0.3333
ACC01645,2024-08-18,617,Central,11155.04,0,179647.82,35236.07,7,7,0.016,1.0,0.0714,0.2857
ACC01646,2024-02-18,799,Bangkok,6121.61,0,20682.28,4871.14,2,5,0.0,1.0,0.0,0.5
ACC01647,2019-10-28,2373,Bangkok,43067.49,0,3672.85,4502.74,3,4,0.0,1.0,0.0,0.0
ACC01648,2017-09-01,3160,South,9814.85,0,2238.99,9089.28,6,7,0.947,1.0,0.0769,0.0
ACC01649,2019-05-21,2533,Bangkok,29608.17,0,11213.39,28203.9,8,8,0.0324,1.0,0.0625,0.125
ACC01650,2019-02-02,2641,Northeast,18415.96,0,3936.94,13570.87,5,9,0.8005,1.0,0.0,0.0
ACC01651,2023-08-24,977,Bangkok,9064.77,0,15802.45,17907.53,5,3,0.184,1.0,0.0,0.2
ACC01652,2018-02-26,2982,Northeast,30401.3,0,13983.5,1159.76,10,3,0.0,1.0,0.0,0.1
ACC01653,2020-10-30,2005,South,217792.92,0,85837.82,18462.81,12,4,0.0,1.0,0.125,0.0
ACC01654,2022-04-23,1465,North,23331.15,0,4550.85,761.86,2,3,0.0,1.0,0.0,0.0
ACC01655,2024-02-12,805,Bangkok,106312.77,0,3880.12,29956.28,2,12,0.1325,1.0,0.1429,0.0
ACC01656,2018-10-24,2742,Bangkok,164674.29,0,12382.45,19024.6,13,7,0.023,0.9231,0.0,0.0
ACC01657,2020-11-24,1980,North,142702.63,0,13285.76,29786.17,6,4,0.0,1.0,0.0,0.1667
ACC01658,2023-05-05,1088,Bangkok,22771.52,0,4625.13,3802.63,5,7,0.092,1.0,0.0,0.0
ACC01659,2018-03-24,2956,Central,144152.76,0,15316.85,27638.94,4,4,0.0992,1.0,0.0,0.25
ACC01660,2026-02-19,67,North,7910.16,0,6961.42,5048.76,5,6,0.0,1.0,0.0,0.0
ACC01661,2023-09-16,954,Bangkok,19008.73,0,24416.65,6694.66,7,6,0.2534,1.0,0.0,0.1429
ACC01662,2023-07-23,1009,Bangkok,46094.13,0,53791.77,28352.07,10,6,0.0341,1.0,0.0625,0.2
ACC01663,2021-07-01,1761,North,14756.17,0,5237.06,19286.06,7,7,0.0306,1.0,0.0714,0.0
ACC01664,2023-02-11,1171,Central,44691.18,0,7185.69,1468.68,6,2,0.0,1.0,0.0,0.0
ACC01665,2024-10-24,550,West,45587.92,0,5023.53,12786.21,4,5,0.0,1.0,0.0,0.0
ACC01666,2018-06-27,2861,West,33996.47,0,29494.51,6542.16,7,7,0.0589,1.0,0.0,0.1429
ACC01667,2017-11-14,3086,South,4905.7,0,5257.88,5827.32,6,8,0.4635,1.0,0.0714,0.0
ACC01668,2019-03-19,2596,North,36729.79,0,1760.44,3441.94,3,9,0.1593,1.0,0.0833,0.0
ACC01669,2018-11-28,2707,South,22408.56,0,26853.35,104499.84,4,4,0.0662,1.0,0.0,0.25
ACC01670,2026-03-28,30,Bangkok,130181.08,0,7887.75,18318.07,6,6,0.0793,1.0,0.0,0.1667
ACC01671,2023-05-13,1080,Northeast,38250.61,0,7006.99,1628.42,9,3,0.0195,1.0,0.0,0.0
ACC01672,2016-06-20,3598,North,15311.54,0,15236.63,2857.39,8,5,0.1172,1.0,0.0,0.125
